cell_id,centroid_x,centroid_y,area_pixels,area_microns_sq,perimeter_microns,equivalent_diameter_microns,major_axis_microns,minor_axis_microns,aspect_ratio,eccentricity,solidity,circularity,roundness,mean_green_intensity,max_green_intensity,min_green_intensity,green_intensity_std,mean_chlorophyll_intensity,max_chlorophyll_intensity,chlorophyll_intensity_std,chlorophyll_density,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,color_variation,high_chlorophyll,biomass_estimate,cell_type,health_status,size_category,chlorophyll_category,cluster_id,timestamp,image_path
21,11.045918367346939,165.84013605442178,294.0,73.5,47.40559159102154,9.673836185197393,13.60786307411753,8.414582082472144,1.617176342300251,0.7858935938455699,0.7241379310344828,1.6439857664348978,2.0215178837760663,0.5527759537215269,0.9718838445375995,0.11727089860545084,0.22915191091832746,0.11117564356973203,0.1542747993213372,0.002682930036085022,0.0015125937900643813,0.6419234360410832,0.6496331866079765,0.6298519407763106,0.06242198439190498,0.06233538985070225,0.06219572247391811,0.09730002263716195,False,20.85286087857938,large_medium,stressed,large,medium,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
22,109.29411764705883,171.0441176470588,102.0,25.5,22.556349186104043,5.698035485213008,7.913114928040763,4.41995641076968,1.7903151507919042,0.8294635297239955,0.8031496062992126,2.519256672797727,2.0740314789921213,0.6023878061902967,0.8870601719817846,0.14102088141907562,0.18558755021164897,0.15297056133013465,0.15459998781717949,0.000780830996520394,0.005998845542358222,0.6928489042675894,0.7006920415224914,0.6810841983852365,0.054588443449475096,0.054588443449475096,0.054588443449475096,0.0789373110647049,False,9.187621116531705,medium_high,moderate,medium,high,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
23,30.41830065359477,177.88126361655773,459.0,114.75,59.148232278140824,12.087358593107094,20.79409906042074,8.497896854204667,2.4469700464923916,0.9126828125366994,0.7183098591549296,1.6486900242483307,1.3515825841992382,0.5887596517391405,0.9637622278479041,0.12041623635517154,0.1792127378557679,0.11046045588903369,0.11567986009544612,0.0004940700104948167,0.0009626183519741498,0.6608483916442394,0.6677090008116536,0.647118629586911,0.04125689728226475,0.04148808245653718,0.041787148481836754,0.06303266670811508,False,33.94519963447108,large_low,moderate,large,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
24,18.20063694267516,177.20700636942675,157.0,39.25,42.54163056034261,7.069275219628611,13.803115395183529,5.9072742130314975,2.336630211736868,0.9037944869786216,0.5286195286195287,1.0901374335753424,1.0491933603586117,0.6145027859741123,0.9367197974603502,0.15360269387070083,0.15185136643353941,0.14311978299950623,0.1587471121020613,0.021569101393758283,0.003646363898076592,0.6641688522542775,0.6740102410390908,0.648382665167978,0.03480406595956883,0.03452026509768917,0.0350994566343057,0.052565085000147775,False,12.385450339746322,medium_medium,stressed,medium,medium,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
25,762.4756097560976,179.04268292682926,82.0,20.5,21.867009357883866,5.108953969950291,7.673270259312441,4.278056598834076,1.7936345819743673,0.8301586971682798,0.6949152542372882,2.154988390293487,1.7732214722684667,0.5792736879308455,0.9053202479001781,0.14719047823417203,0.18860591610429822,0.08438427299703267,0.08438427299703266,1.3877787807814457e-17,0.004116305999855252,0.6119560019129604,0.6158775705404114,0.5923481587757055,0.038486294016694136,0.038486294016694136,0.038486294016694136,0.06343261228763067,False,5.802119892329465,small_low,moderate,small,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
26,9.075085324232083,184.00682593856655,293.0,73.25,76.84062043356595,9.657370069115643,20.54006976531275,11.256590486476615,1.8247150227228286,0.8364581654087625,0.42773722627737226,0.6235851418693599,0.8842476417771044,0.5885879826166799,0.9723818154662248,0.09509704560833883,0.22503143907615203,0.12132162246650016,0.15844459298559083,0.01979084847093901,0.0016562678835017088,0.6663454460282406,0.6750987084253496,0.6536706150036806,0.050647290548668664,0.050501663271189504,0.05084643220075937,0.07618378067641927,False,20.349463645419057,large_medium,stressed,large,medium,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
27,37.853658536585364,189.7642276422764,123.0,30.75,25.263455967290593,6.257165172872317,9.137484704571822,4.9211169308721345,1.8567908125183383,0.8425848423290929,0.7935483870967742,2.421750814374268,1.8756936324712832,0.5761569520882016,0.8950199543061244,0.08149491540113368,0.2042770335590071,0.11248287518407489,0.15830163246373177,0.009680336389236988,0.003657979680782923,0.664147935597003,0.6721823688825124,0.6521919336840427,0.041242475791932055,0.04132033622254776,0.04118179945113532,0.062229433038624646,False,9.609766752347392,medium_medium,moderate,medium,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
28,757.5573770491803,190.04098360655738,61.0,15.25,15.278174593052022,4.406461512053774,5.907674947124466,3.421747039279263,1.7265083827964165,0.815182864775439,0.8970588235294118,3.283951705717782,2.2253932717410767,0.6366251251541879,0.9451880544455733,0.23855304539235747,0.16715580344135028,0.08438427299703269,0.08438427299703266,2.7755575615628914e-17,0.005533394950625095,0.6293153326904533,0.6332369013179042,0.6097074895531983,0.036668181407883846,0.036668181407883846,0.036668181407883846,0.05875495949589327,False,5.065651746568287,small_low,healthy,small,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
29,27.68581081081081,190.13175675675674,148.0,37.0,37.816756826189696,6.863662517577698,11.63428649601099,7.947613545854124,1.463871692915922,0.7303061648419978,0.5849802371541502,1.3004780236530176,1.3921701757831904,0.56672523841485,0.8975818305487065,0.047873924686214736,0.21674089835782923,0.1099910085874705,0.11022502472799209,6.49361669516184e-05,0.002972729961823527,0.66293057763646,0.670773714891362,0.651165871754107,0.04563135832917178,0.04563135832917178,0.04563135832917178,0.06896878065424487,False,10.327978399529892,medium_low,stressed,medium,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
30,747.7591463414634,197.90142276422765,492.0,123.0,67.16904755831214,12.514330345744634,18.959265474086447,11.121611738396942,1.7047228333489024,0.8098727325065348,0.6684782608695652,1.3703660367239308,1.7427384209669956,0.5278551756150327,0.9475083098490932,0.03138682820001869,0.23462430642862794,0.0849972052469801,0.08605339615077381,0.0004567985727204877,0.0006910341889998382,0.6104176630001594,0.6143392316276104,0.5908098198629045,0.045737381073500505,0.045737381073500505,0.045737381073500505,0.07557537937072942,False,30.468163991405916,large_low,stressed,large,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
31,742.5953608247422,212.68814432989691,194.0,48.5,42.07716446627535,7.858251581595959,13.343883832119383,7.761391752834498,1.7192643094257074,0.8134433610496709,0.6178343949044586,1.3769515616839778,1.3872263950406603,0.5693504952243708,0.961978278953202,0.13818751511279193,0.20848011507889647,0.08653321185778082,0.08698071216617208,0.0002352994284835004,0.0017841899352119756,0.6243379826157267,0.6282595512431778,0.6047301394784719,0.044991791400450024,0.044991791400450024,0.044991791400450024,0.07267181560850643,False,12.767046945885175,medium_low,stressed,medium,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
32,756.0044052863436,212.13436123348018,227.0,56.75,65.30508652763321,8.500373177909337,18.10759159628736,9.383764911280013,1.9296723402054363,0.8552457183252171,0.47291666666666665,0.6688699772959092,0.8814843260136536,0.612639496686723,0.9578958817213854,0.11392513294231042,0.1879507320572138,0.08647308011441049,0.08722800839917673,0.00041282023548874043,0.0015237547156724315,0.6335147274768939,0.6374362961043448,0.6139068843396389,0.04514572053184104,0.04514572053184104,0.04514572053184104,0.07185536958853266,False,14.792740870894216,large_low,stressed,large,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
33,14.844036697247706,216.75229357798165,109.0,27.25,22.917261889578032,5.890312181373172,9.13385560713611,4.158544997258264,2.196406582869267,0.8903436559081493,0.8014705882352942,2.608019933866945,1.6635211736868472,0.6284133093569108,0.9656853332060833,0.20753235355871286,0.17207496723201157,0.15798275857285118,0.1730341083169459,0.02251440230148943,0.005797532424691786,0.671343766864544,0.6822450080949811,0.6565209570066558,0.0388922697695818,0.03914171370314339,0.03870949074077992,0.05807815979245717,False,10.276544791585184,medium_high,healthy,medium,high,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
34,7.87843137254902,219.5235294117647,255.0,63.75,40.248737341529164,9.009385160867895,13.108367490498821,6.966860513139547,1.8815314969743329,0.8470696271303175,0.770392749244713,1.9780876134463612,1.8895269152814433,0.5384445944238658,0.940547485106976,0.11211521522307422,0.2036172122712061,0.1390379067966255,0.1743161136401259,0.030899429693402126,0.0021809867732804,0.6536716647443291,0.6631449442522107,0.6398154555940023,0.045029218478859566,0.04493566812905133,0.04520842035118688,0.0690846835260185,False,19.766622830684955,large_medium,moderate,large,medium,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
35,19.422857142857143,225.69714285714286,175.0,43.75,31.695436482630058,7.463526651802308,10.19987835774069,6.4231494482249,1.5879870832772738,0.7768156734261614,0.7709251101321586,2.189043737508279,2.1416977597503837,0.5449531988608737,0.9460986849586808,0.10858404396007992,0.20238799220040782,0.11504377156332002,0.1678006180959439,0.00791351693008362,0.0026295719214473145,0.6557535014005602,0.663686274509804,0.6438991596638656,0.04567695515382154,0.04573095757945189,0.045630416831874444,0.06979861046002607,False,13.012689405897666,medium_medium,moderate,medium,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
36,758.6764705882352,243.43627450980392,102.0,25.5,27.367009357883866,5.698035485213008,9.680130692295066,5.527689778383579,1.7512073000460158,0.820925976919276,0.5483870967741935,1.7114150799013141,1.3859509127022245,0.6239551654291382,0.912310196752521,0.2279025049918103,0.18567302277109696,0.08976994905215559,0.09025717111770525,0.00021469766772301584,0.003520390158908062,0.6434063821607074,0.6473279507881584,0.6237985390234525,0.042419173737469666,0.042419173737469666,0.042419173737469666,0.06646922759874607,False,7.46678906526241,medium_low,moderate,medium,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
37,585.6267605633802,262.9225352112676,142.0,35.5,28.677669529663685,6.723094811029982,10.577987107641354,4.9653290584339,2.1303698069464354,0.8829845386336961,0.7932960893854749,2.1697539956716816,1.6158178306158955,0.5353458804319643,0.6530864743595591,0.44092740194605196,0.041906918460271246,0.14784413038973435,0.15195941903623333,0.001822187786907513,0.0041646233912601225,0.6351560342446838,0.6390776028721348,0.6155481911074289,0.008945119115899808,0.008945119115899808,0.008945119115899808,0.014200240973274433,False,11.409582806757214,medium_medium,moderate,medium,medium,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
38,60.19556451612903,316.21370967741933,248.0,62.0,38.698484809834994,8.884866446580956,12.075486471154125,7.580829891507573,1.5928976964226162,0.7783854122868016,0.8131147540983606,2.0810073908626134,2.16547177803735,0.4743632342878948,0.807077706020164,0.06617681713884871,0.12459331257831519,0.20608559571638116,0.25996907241615297,0.050529126339421165,0.003323961221231954,0.6056767868437697,0.6175047438330171,0.591302972802024,0.059602328461522275,0.05806578863020897,0.05863676969569111,0.09716527556416313,False,21.464653240956803,large_high,moderate,large,high,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
39,542.8809523809524,335.78968253968253,126.0,31.5,33.62741699796952,6.333012368467128,13.122163347899148,6.373411057011723,2.058891734821147,0.8741265715243515,0.4883720930232558,1.4002106943783694,0.9316864608745178,0.5456724684900848,0.7797938499826004,0.3030228341243712,0.09300450331316748,0.16033851306193123,0.16413276431517754,0.0022861396546052623,0.0050901115257755945,0.5921257391845627,0.5960473078120136,0.5725178960473079,0.02756410832807086,0.02756410832807086,0.02756410832807086,0.04696583765078839,False,9.909141842889767,medium_high,stressed,medium,high,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
