cell_id,area_pixels,perimeter_pixels,centroid_x,centroid_y,major_axis_length,minor_axis_length,eccentricity,solidity,extent,circularity,aspect_ratio,mean_red,mean_green,mean_blue,chlorophyll_index,mean_hue,mean_saturation,mean_value,is_green_cell,area_microns_sq,perimeter_microns,major_axis_microns,minor_axis_microns,equivalent_diameter_microns,biomass_estimate_pg,health_score,size_category,source_image,image_index
1,296.0,76.18376618407356,155.35135135135135,308.3006756756757,24.16752341236042,16.63018965683897,0.7255955905109088,0.8783382789317508,0.6324786324786325,0.6408799697404487,1.4532319781706045,114.80405405405405,119.17905405405405,65.89189189189189,0.5190542051669894,65.01281431196225,0.5031833039461457,0.46740858505564387,False,74.0,38.09188309203678,12.08376170618021,8.315094828419484,9.706684619910241,17.0704964170264,0.7261183616844238,small,20250609_184943_2205-1.jpg,0
